EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET,ORG_NAME,AVG_RECENT_REVENUE,AVG_PRIOR_REVENUE,PCT_CHANGE,MOMENTUM_SCORE,VOLATILITY,MOMENTUM_CLASS,REVENUE,PROGRAM_PCT,IS_HOLLOW,IS_TURBULENT
256357829,RUTH E DONNALLY CHARITABLE TRUST 21-10-001-0556475,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,0,1000,000000,0,04,000000000,0,12,202312,7,6,00,1,12,5011674.0,3716371.0,,,,Unknown,Large,Ruth E Donnally Charitable Trust 21 10 001 0556475,207673,207992,-0.15,28137,0.72,turbulent,57955,0.0,True,True
256358243,THE ERICKSON SCHOLARSHIP FUND,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199203,1,04,040000000,2,01,202410,5,4,00,1,10,899339.0,253137.0,,,,Unknown,Medium,The Erickson Scholarship Fund,46480,73181,-36.49,7191,0.49,uncategorized,40106,0.0,False,False
256365116,GEARHART J I FOR WEST PA HOSPITAL SCHOOL FD,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199206,1,04,040000000,2,01,202312,5,4,00,1,12,981893.0,232228.0,,,,Unknown,Small,Gearhart J I For West Pa Hospital School Fd,105014,54665,92.1,-53788,1.5,turbulent,-22230,,False,True
256369085,HOWARD Q MILAR CHARITABLE TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201611,1,04,000000000,2,01,202312,4,4,00,1,12,220442.0,141831.0,,T20,,Philanthropy & Foundations,Small,Howard Q Milar Charitable Trust,9843,23267,-57.69,-8315,0.76,turbulent,-892,,False,True
256369182,KATHRYN P SCHOELLER CHARITABLE TR,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200010,1,04,000000000,2,01,202312,5,5,00,1,12,924205.0,599539.0,,T22,,Philanthropy & Foundations,Medium,Kathryn P Schoeller Charitable Tr,41526,151836,-72.65,-28588,0.86,turbulent,1840,0.0,False,True
256371417,HILDA M WILLIS TR FOUNDATION,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199010,1,04,000000000,2,01,202406,8,8,00,1,06,14314111.0,11796962.0,,,,Unknown,Major,Hilda M Willis Tr Foundation,1046183,765802,36.61,448772,0.33,strong_momentum_up,1235027,0.0,True,False
256372438,PETER F & MARY H LOFTUS FOUNDATION,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,4,00,1,12,282262.0,179136.0,,,LOFTUS MARY A CO TTEE,Unknown,Small,Peter F & Mary H Loftus Foundation,12901,29731,-56.61,-10508,0.64,turbulent,-578,,False,True
256372657,FRANK H FEAGLEY DECD TA FBO 5 CHARITIES,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199111,1,04,602000000,2,01,202408,6,5,00,1,08,2830705.0,912455.0,,,10172612BN2,Unknown,Medium,Frank H Feagley Decd Ta Fbo 5 Charities,281443,199777,40.88,541719,0.91,turbulent,620088,0.0,True,True
256374165,HOLLOW OAK LAND TRUST INC,,PO BOX 741,MOON TOWNSHIP,PA,15108,0000,03,3,1000,199111,1,15,350000000,1,01,202312,6,5,01,0,12,3334372.0,648083.0,636092.0,C340,,Environment,Medium,Hollow Oak Land Trust Inc,493027,198494,148.38,542207,0.89,turbulent,812920,0.11,True,True
256376426,MAYNARD R KIMES TR UW FBO SALEM LUTH CHURCH & SALEM UNION CEM CO,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199205,1,04,602000000,2,01,202406,4,4,00,1,06,413542.0,123871.0,,,,Unknown,Small,Maynard R Kimes Tr Uw Fbo Salem Luth Church & Salem Union Cem Co,34144,84795,-59.73,-28046,1.58,turbulent,-4817,,False,True
256376434,THE ELEANOR S GRAY FUND OF THE PENNSYLVANIA ACADEMY OF FINE ARTS,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199302,1,17,602000000,2,01,202312,6,5,01,0,12,2309606.0,987746.0,205089.0,,,Unknown,Medium,The Eleanor S Gray Fund Of The Pennsylvania Academy Of Fine Arts,215883,126611,70.51,124496,0.48,strong_momentum_up,234688,0.0,True,False
256377613,RICHARD H & MARY K HOSFELD MEMORIAL TRUST UA 1,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199210,1,04,602000000,2,01,202404,5,4,00,1,04,920358.0,248935.0,,,,Unknown,Small,Richard H & Mary K Hosfeld Memorial Trust Ua 1,76021,72127,5.4,-97405,0.92,turbulent,-36923,,False,True
256377634,THOMPSON REGINA B AND WALTER E CHAR TR,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199604,1,04,040000000,2,01,202312,6,6,00,1,12,1161452.0,1085801.0,,B82Z,,Education,Large,Thompson Regina B And Walter E Char Tr,114022,66492,71.48,95375,0.56,turbulent,145962,0.0,True,True
256378474,E LOUIS FELDMAN CHARITABLE TRUST,% PNC BANK NATIONAL ASSOCIAITON,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201703,1,04,000000000,2,01,202407,6,4,00,1,07,1048407.0,274270.0,,T12,,Philanthropy & Foundations,Medium,E Louis Feldman Charitable Trust,65680,165332,-60.27,-62087,0.71,turbulent,28149,0.0,False,True
256378526,AUGUST & MINNIE BONOMO TR PERPETUAL CHAR TR UA 07-13-91,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199212,1,04,602000000,2,01,202312,7,6,00,1,12,5260440.0,3695413.0,,T22,,Philanthropy & Foundations,Large,August & Minnie Bonomo Tr Perpetual Char Tr Ua 07 13 91,210135,748138,-71.91,-77160,0.84,turbulent,-23400,,False,True
256378894,HELEN N ROSS CHAR TR 6311AR,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,202311,1,04,909000000,2,01,202312,4,3,00,1,12,176588.0,83282.0,,,,Unknown,Small,Helen N Ross Char Tr 6311 Ar,15157,12217,24.07,-9215,0.68,turbulent,4422,0.0,False,True
256380283,G W PFEIFFER TR FBO EK KOHL-WHSPCA 11XS06,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,2,00,1,12,184530.0,11478.0,,,,Unknown,Micro,G W Pfeiffer Tr Fbo Ek Kohl Whspca 11 Xs06,13784,11918,15.66,10131,0.49,weak_up,17628,0.0,False,False
256380315,RICHARD H HOSFELD TRUST UA FBO,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199210,1,04,602000000,2,01,202404,4,2,00,1,04,164182.0,11580.0,,,CUMBERLAND VALLEY HOSE COMPANY 2,Unknown,Micro,Richard H Hosfeld Trust Ua Fbo,13898,11603,19.79,10581,0.47,weak_up,18598,0.0,False,False
256380343,SECHRIST ALVERTA TRUST UW,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199510,1,04,602000000,2,01,202312,3,3,00,1,12,81107.0,37321.0,,T20Z,,Philanthropy & Foundations,Micro,Sechrist Alverta Trust Uw,7089,5480,29.35,-4099,0.66,turbulent,2258,0.0,False,True
256381619,ISADORE & YETTA JOSHOWITZ CHARITABLE FOUNDATION,% BUCHANAN INGERSOLL,46 6TH ST,BRADDOCK,PA,15104,0000,03,3,1000,199203,1,04,602000000,2,01,202306,6,4,00,1,06,1973139.0,118287.0,,,JOSHOWITZ ISADORE & JAMES H TTEES,Unknown,Small,Isadore & Yetta Joshowitz Charitable Foundation,103268,88020,17.32,3445,0.32,weak_up,109286,0.0,True,False
256383947,GEILING JF FOR JOHN & CLARA HOSFELD MEM FD,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199207,1,04,602000000,2,01,202404,4,2,00,1,04,133546.0,10436.0,,,,Unknown,Micro,Geiling Jf For John & Clara Hosfeld Mem Fd,10399,8897,16.88,7531,0.45,weak_up,13665,0.0,False,False
256384007,EDNA THOMAS TRUST,% BNY MELLON NA TRUSTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201203,1,04,000000000,2,01,202312,5,3,00,1,12,877692.0,45520.0,,T20,,Philanthropy & Foundations,Micro,Edna Thomas Trust,70818,176715,-59.93,48939,1.25,turbulent,89544,0.0,True,True
256384136,G F & J H FLEMING CHARITABLE TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199307,1,04,909000000,2,01,202402,5,5,00,1,02,987844.0,654727.0,,,,Unknown,Medium,G F & J H Fleming Charitable Trust,42103,88478,-52.41,-28976,0.62,turbulent,2924,0.0,False,True
256388276,MALCOLM S KELLEY TRUST,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199506,1,04,602000000,2,01,202404,5,4,00,1,04,761187.0,200506.0,,T22Z,,Philanthropy & Foundations,Small,Malcolm S Kelley Trust,71709,45247,58.48,-77644,1.09,turbulent,-28996,,False,True
256388517,VENANGO COUNTY HISTORICAL SOCIETY ENDOWMENT TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199301,1,04,602000000,2,01,202312,4,4,00,1,12,189890.0,122558.0,,,VENANGO COUNTY HISTORIC SOCIETY TTE,Unknown,Small,Venango County Historical Society Endowment Trust,11668,12942,-9.84,-15400,0.74,turbulent,-1801,,False,True
256388764,ALAN JAY DAVIS MEMORIAL TR,% HOWARD D DAVIS TRUSTEE,2740 SMALLMAN ST STE 202,PITTSBURGH,PA,15222,0000,03,3,1200,199302,1,04,602000000,2,01,202312,2,1,00,1,12,15450.0,5222.0,,,DAVIS HOWARD D TTEE,Unknown,Micro,Alan Jay Davis Memorial Tr,1450,2339,-38.02,-1677,1.02,turbulent,651,0.0,False,True
256389439,ARTHUR H REESER TRUST FBO CHARITIES,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199506,1,04,602000000,2,01,202405,8,6,00,1,05,12133761.0,2925502.0,,T90Z,,Philanthropy & Foundations,Large,Arthur H Reeser Trust Fbo Charities,1077310,753407,42.99,-814671,0.45,uncategorized,753609,0.0,True,False
256389649,MARIAN P HIMES TR UW WESBURY,% PNC BANK TTEE,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199805,1,04,909000000,2,01,202410,5,4,00,1,10,697723.0,452764.0,,L22J,HIMES MARION TTEE,Housing & Shelter,Medium,Marian P Himes Tr Uw Wesbury,68586,49665,38.1,18740,0.35,strong_momentum_up,69920,0.0,True,False
256391117,STANLEY K POWER DECD ED TRUST,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201411,1,04,000000000,2,01,202312,6,5,00,1,12,1273629.0,766274.0,,T20,,Philanthropy & Foundations,Medium,Stanley K Power Decd Ed Trust,56220,125914,-55.35,-32231,0.63,turbulent,7114,0.0,False,True
256391613,THE DORIS I CRANE CHARITABLE TRUST,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199301,1,04,602000000,2,01,202407,6,4,00,1,07,1120069.0,368747.0,,,,Unknown,Medium,The Doris I Crane Charitable Trust,91274,54649,67.02,-74341,1.22,turbulent,-18147,,False,True
256394138,EUGENE R KOTUR TR UW FBO UKRAINIAN FRATERNAL ASSN,% PNC ADVISORS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199803,1,04,040000000,2,01,202312,4,4,00,1,12,352100.0,215806.0,,T20Z,,Philanthropy & Foundations,Small,Eugene R Kotur Tr Uw Fbo Ukrainian Fraternal Assn,16627,40984,-59.43,-12982,0.79,turbulent,-661,,False,True
256394192,EILEEN J LUCE TR UW CHARITIES 01-5957-00-4 032991,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199310,1,04,602000000,1,01,202410,4,4,00,1,10,428151.0,120307.0,,,,Unknown,Small,Eileen J Luce Tr Uw Charities 01 5957 00 4 032991,19377,68841,-71.85,16129,1.54,turbulent,18370,0.0,False,True
256395045,M GARRAHAN FOR PATRICK J ETAL RES TR,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1200,201410,1,04,000000000,0,01,202312,4,2,00,1,12,202594.0,10232.0,,Y40,,Mutual Benefit,Micro,M Garrahan For Patrick J Etal Res Tr,14885,22726,-34.5,9896,0.63,turbulent,18639,0.0,False,True
256397789,BAPTIST HOMES SOCIETY & BAPTIST HOMES NURSING CTR WORKER COMP,% PITTSBURGH NATIONAL BANK,489 CASTLE SHANNON BLVD,PITTSBURGH,PA,15234,0000,03,3,1000,199403,1,17,265000000,2,01,202403,5,4,01,0,03,655235.0,144456.0,10667.0,P75Z,,Human Services,Small,Baptist Homes Society & Baptist Homes Nursing Ctr Worker Comp,7077,28930,-75.54,-6521,1.13,turbulent,4504,0.0,False,True
256399593,THE RUTH DANLEY AND WILLIAM ENOCH MOORE FUND,% PITTSBURGH NATIONAL BANK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199508,1,04,602000000,2,01,202312,8,6,00,1,12,16108644.0,4889684.0,,T20Z,,Philanthropy & Foundations,Large,The Ruth Danley And William Enoch Moore Fund,1945528,1424039,36.62,-2735098,0.54,turbulent,675648,0.0,True,True
256401678,HELD H M & E TRUST FOR SMITHFIELD EAST END CEMETERY,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199403,1,04,901000000,2,01,202406,4,2,00,1,06,278053.0,20910.0,,,,Unknown,Micro,Held H M & E Trust For Smithfield East End Cemetery,21063,18940,11.21,14409,0.44,weak_up,27337,0.0,False,False
256401679,HELD H M & E TRUST FOR EAST LIBERTY PRESBYTERIAN CHURCH,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199403,1,04,602000000,2,01,202406,4,2,00,1,06,285906.0,14986.0,,,,Unknown,Micro,Held H M & E Trust For East Liberty Presbyterian Church,21362,19084,11.94,15360,0.46,weak_up,28159,0.0,False,False
256403787,TRUST UNDER WILL OF LAURA TOWNSEND DECEASED FOR THE BENEFIT OF THE,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199404,1,04,602000000,2,01,202312,6,3,00,1,12,1100732.0,61379.0,,,SALVATION ARMY,Unknown,Small,Trust Under Will Of Laura Townsend Deceased For The Benefit Of The,89534,80934,10.63,61359,0.59,turbulent,112726,0.0,True,True
256403788,LAURA A TOWNSEND FBO PHILA-P-S-R-E- A-RES TR,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,909000000,5,12,202312,5,3,00,1,12,872708.0,66476.0,,,,Unknown,Small,Laura A Townsend Fbo Phila P S R E  A Res Tr,70397,63459,10.93,50084,0.44,weak_up,90958,0.0,True,False
256404059,JOHN S CHURCH AND AUDREY L CHURCH MEMORIAL FUND,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201807,1,04,000000000,2,01,202312,4,4,00,1,12,285704.0,166620.0,,T22,,Philanthropy & Foundations,Small,John S Church And Audrey L Church Memorial Fund,28136,27709,1.54,-20360,1.11,turbulent,-12602,,False,True
256405906,HELEN FORDE GANDER AND MARY A BALDWIN TRUST 12-92,% AUFMAN ASSOCIATES INC,2200 GEORGETOWN DR STE 401,SEWICKLEY,PA,15143,0000,92,0,1000,000000,0,00,000000000,5,12,202312,5,4,00,1,12,918862.0,233903.0,,,AUFMAN EDWARD J TTEE,Unknown,Small,Helen Forde Gander And Mary A Baldwin Trust 12 92,61355,86721,-29.25,-18841,0.29,strong_momentum_down,55362,0.0,True,False
256406800,LINTNER SCHOLARSHIP TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199403,1,04,040000000,2,01,202403,6,5,00,1,03,1948942.0,742986.0,,,,Unknown,Medium,Lintner Scholarship Trust,90852,232234,-60.88,-125111,0.74,turbulent,-22270,,False,True
256406830,ELIZABETH D ARCHIBALD TR UW FBO WESTERN PA SCHOOL FOR BLIND CHLDRN,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199309,1,04,602000000,2,01,202312,8,7,00,1,12,10296086.0,5291138.0,,,,Unknown,Large,Elizabeth D Archibald Tr Uw Fbo Western Pa School For Blind Chldrn,482061,831691,-42.04,-928319,0.53,turbulent,-123758,,False,True
256409505,BENJAMIN AND FANNIE APPLESTEIN CHARITABLE TRUST,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201709,1,04,602000000,2,01,202312,5,5,00,1,12,746838.0,520595.0,,,,Unknown,Medium,Benjamin And Fannie Applestein Charitable Trust,38802,89347,-56.57,-30885,0.61,turbulent,266,0.0,False,True
256410108,THE IRENE C SHEA CHARITABLE FOUNDATION,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1200,199411,1,04,602000000,2,01,202407,8,8,00,1,07,22198634.0,16187007.0,,,,Unknown,Major,The Irene C Shea Charitable Foundation,1391638,997167,39.56,574963,1.22,turbulent,1947821,0.0,True,True
256410706,WILLIAM MATTHES RESIDUARY TRUST,% MELLON BANK N A TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199403,1,04,602000000,2,01,202312,4,3,00,1,12,440514.0,34129.0,,,,Unknown,Micro,William Matthes Residuary Trust,33396,29780,12.14,22455,0.6,turbulent,42727,0.0,False,True
256410707,JOHN J KRESS-JESSIE L KRESS MEMORIAL FUND,% MELLON BANK N A TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199502,1,04,602000000,2,01,202312,4,2,00,1,12,292518.0,19317.0,,,,Unknown,Micro,John J Kress Jessie L Kress Memorial Fund,21818,15690,39.06,13855,0.66,turbulent,27353,0.0,False,True
256411946,ELIZABETH MCMULLEN FUND TR UA J01744002,% PNC BANK NA,500 FIRST AVE P7PFSC03Z,PITTSBURGH,PA,15219,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,4,00,1,12,205105.0,146436.0,,,,Unknown,Small,Elizabeth Mcmullen Fund Tr Ua J01744002,17496,26434,-33.81,-13460,1.32,turbulent,-5546,,False,True
256412229,LUCILE S ONEIL TR FBO MARGARET M SHULL,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201407,1,04,000000000,2,01,202312,6,5,00,1,12,1408917.0,805915.0,,T20,,Philanthropy & Foundations,Medium,Lucile S Oneil Tr Fbo Margaret M Shull,79879,97816,-18.34,-93146,1.8,turbulent,-496,,False,True
256412239,MARTHA W ROGERS CHARITABLE TR UW 1084281M030,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199404,1,04,000000000,2,01,202312,6,4,00,1,12,1382284.0,483697.0,,,,Unknown,Medium,Martha W Rogers Charitable Tr Uw 1084281 M030,144533,83555,72.98,55270,0.64,turbulent,122845,0.0,True,True
256412267,THERMO FISHER SCIENTIFIC WELFARE BENEFIT TRUST,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,201504,2,00,265000000,2,01,202312,8,6,01,0,12,12077352.0,1055460.0,565679.0,Y43,,Mutual Benefit,Large,Thermo Fisher Scientific Welfare Benefit Trust,587134,414276,41.73,-184640,1.69,turbulent,402979,0.0,True,True
256413603,VINCENTIAN HOME INC IRRV TR UA 073093 FOR WORKERS COMPENSATION,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199410,1,17,603000000,2,01,202406,4,2,02,0,06,295139.0,15080.0,15080.0,,,Unknown,Micro,Vincentian Home Inc Irrv Tr Ua 073093 For Workers Compensation,3729,4041,-7.73,9539,1.48,turbulent,10119,0.0,False,True
256415097,RUBYE O FOX TUW FOR VARIOUS CHARITIES,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1200,199502,1,04,602000000,2,01,202409,4,3,00,1,09,316970.0,95171.0,,T22Z,,Philanthropy & Foundations,Small,Rubye O Fox Tuw For Various Charities,16527,35696,-53.7,5768,0.73,turbulent,12817,0.0,False,True
256423202,LILY EVANS LIND CHARITABLE TRUST,% PNC BANK NA TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201305,1,04,000000000,2,01,202312,4,3,00,1,12,117838.0,80246.0,,T20,,Philanthropy & Foundations,Small,Lily Evans Lind Charitable Trust,5461,29747,-81.64,-3593,0.96,turbulent,18,0.0,False,True
256424759,POTOMAC EDISON-POST RETIREMENT BENEFITS FOR BARGAINING EMPLOYEES,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,0,1000,000000,0,00,000000000,0,01,202312,8,5,01,0,12,20833805.0,736388.0,721611.0,,MELLON BANK N A,Unknown,Medium,Potomac Edison Post Retirement Benefits For Bargaining Employees,871532,922952,-5.57,-486232,0.53,turbulent,602306,0.0,True,True
256424760,MONONGAHELA POWER POST RETIREMENT BENEFITS FOR BARG EMP 174569,% THE BANK OF NEW YORK MELLON,PO BOX 535007,PITTSBURGH,PA,15253,0000,09,3,1000,199604,2,00,265000000,2,01,202312,8,4,01,0,12,10312787.0,369073.0,361899.0,,,Unknown,Medium,Monongahela Power Post Retirement Benefits For Barg Emp 174569,463206,439113,5.49,-357579,0.43,weak_up,294279,0.0,True,False
256426447,THE ROY F JOHNS JR FAMILY FOUNDATION,% BUCHANAN INGERSOLL,200 MARSHALL DRIVE,CORAOPOLIS,PA,15108,0000,03,3,1000,199404,1,04,602000000,2,01,202312,6,5,00,1,12,1061695.0,903722.0,,,JOHNS ROY F JR & BARBARA G TTEES,Unknown,Medium,The Roy F Johns Jr Family Foundation,67861,40761,66.49,37210,1.13,turbulent,62276,0.0,True,True
256429739,QUEEQUEG FOUNDATION TR,,330 SAMPSONIA WAY,PITTSBURGH,PA,15212,0000,03,3,3000,199403,1,04,561000000,2,01,202312,4,2,00,1,12,256931.0,18627.0,,,GRINBERG EDWIN I ET AL TTEES,Unknown,Micro,Queequeg Foundation Tr,14219,29004,-50.97,2012,0.64,turbulent,15666,0.0,False,True
256435748,ANNE G CARSON CHARITABLE TRUST,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201902,1,04,000000000,2,01,202412,7,6,00,1,12,5155733.0,1157696.0,,T20,,Philanthropy & Foundations,Large,Anne G Carson Charitable Trust,193188,692791,-72.11,-215047,0.84,turbulent,-10307,,False,True
256437509,STEPHANIE BOYD MEMORIAL FDN TR FBO PHILIP JAISOHN,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199802,1,04,602000000,2,01,202312,4,4,00,1,12,275957.0,120163.0,,T22Z,,Philanthropy & Foundations,Small,Stephanie Boyd Memorial Fdn Tr Fbo Philip Jaisohn,20716,16612,24.71,-19313,0.8,turbulent,951,0.0,False,True
256440350,ANITA L SCHOLTEN FBO WEST SHORE SHELTER,% PNC ADVISORS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200201,1,04,000000000,2,01,202312,4,4,00,3,12,465572.0,304994.0,,D200,,Animal Welfare,Medium,Anita L Scholten Fbo West Shore Shelter,21850,54767,-60.1,-16119,0.62,turbulent,1589,0.0,False,True
256440597,BANNEROT-LAPPE FOUNDATION TR 540-630,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199407,1,04,602000000,2,01,202405,7,6,00,1,05,5761767.0,3290343.0,,,GERLACH G DONALD CO-TTEE,Unknown,Large,Bannerot Lappe Foundation Tr 540 630,528496,271442,94.7,-869957,0.64,turbulent,29560,0.0,False,True
256440736,ELLA M GLASBY TR FBO ALL SAINTS EPISCOPAL CHURCH UW OF ARTICLE 7 1,% PNC BANK CO-TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201606,1,04,000000000,2,01,202312,4,4,00,1,12,173217.0,106419.0,,T20,,Philanthropy & Foundations,Small,Ella M Glasby Tr Fbo All Saints Episcopal Church Uw Of Article 7 1,7648,18365,-58.35,-8618,0.88,turbulent,-2297,,False,True
256441155,VIOLET CLUNE TR FBO AMERICAN HEART ASSOC & AMERICAN CANCER SOCIETY,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199507,1,04,602000000,2,01,202312,4,4,00,1,12,186170.0,114770.0,,T20J,CO BRUCE BRANZ,Philanthropy & Foundations,Small,Violet Clune Tr Fbo American Heart Assoc & American Cancer Society,18443,11960,54.21,-13885,0.81,turbulent,4240,0.0,False,True
256441164,EDWARD G MAYERS CHARITABLE TRUST,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199411,1,04,602000000,2,01,202407,6,4,00,1,07,1143057.0,130342.0,,,,Unknown,Small,Edward G Mayers Charitable Trust,92325,91174,1.26,67144,0.57,turbulent,125067,0.0,True,True
256442396,AGNES B DAVIS CHAR TR FBO MESSIAH LUTHERAH CHURCH,% RENEA MCCREIGHT,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199512,1,04,602000000,2,01,202312,4,4,00,1,12,244548.0,208093.0,,T30Z,,Philanthropy & Foundations,Small,Agnes B Davis Char Tr Fbo Messiah Lutherah Church,29591,1379,2044.84,-23807,1.51,turbulent,6273,0.0,False,True
256447779,MIRAMARE FOUNDATION TR,% BUCHANAN INGERSOLL,501 GRANT ST STE 200,PITTSBURGH,PA,15219,0000,03,3,1000,199512,1,04,602000000,2,01,202312,8,7,00,1,12,22383220.0,8286197.0,,T22J,HUNT RICHARD M & PRISCILLA S TTEES,Philanthropy & Foundations,Large,Miramare Foundation Tr,186100,293658,-36.63,167199,0.31,uncategorized,291303,0.0,True,False
256448135,JOHN WRIGHT ETAL FOR MARGARET TATE ETAL IRREV TR,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201107,1,04,000000000,2,01,202312,8,8,00,1,12,18135570.0,16545770.0,,T22,,Philanthropy & Foundations,Major,John Wright Etal For Margaret Tate Etal Irrev Tr,1448085,1121732,29.09,791776,0.47,strong_momentum_up,1499691,0.0,True,False
