EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
256199474,E W SULLIVAN FOR CHARITIES 540-620 MELLON BANK N A,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,5,12,,0,1,00,1,12,,,,,
256201047,AUGUSTUS HAINES SUTTON ANNUITY TRUST UW,% MELLON BANK N A 4235AR,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199404,1,04,928000000,2,01,202312,5,4,00,1,12,591309,327408,,,
256201048,AUGUSTUS HAINES SUTTON UW ANNUITY TRUST 2,% MELLON BANK NA NO 4236 AR,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199404,1,04,928000000,2,01,202312,5,4,00,1,12,580925,246375,,,10224236AR0
256201143,GRACE UNITED METHODIST CHURCH MELLON BANK NA TRUSTEE UNDER WILL,% MELLON BANK NORTH NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199404,1,04,602000000,2,01,202312,4,4,00,1,12,345209,148459,,,
256201300,LLOYD M MORRIS T-A SCHOLARSHIP FOUNDATION,% MELLON BANK NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199202,1,04,040000000,2,01,202410,3,1,00,1,10,28105,1619,,,
256206186,ALEXANDER P MCCREADY TRUST UA CHARITIES,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,198002,1,04,602000000,2,01,202312,5,4,00,1,12,545447,364142,,,
256207075,LEARNING DISABILITIES FOUNDATION OF AMERICA,% MELLON BANK TTEE,PO BOX 18076,PITTSBURGH,PA,15236,0000,03,3,8000,198201,1,17,161199149,2,01,202403,6,6,01,0,03,1440762,1179228,20718,B280,
256207448,WILLIBALD TRINKS SCHOLARSHIP FUND,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1200,201903,1,04,201903000,2,01,202406,4,3,00,1,06,230691,55270,,,
256210014,MAY R CURRY T W MARINE BANK,% PNC ADVISORS TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1200,199803,1,04,602000000,2,01,202312,4,1,00,1,12,111515,3941,,T22Z,
256210269,MCCUNE FOUNDATION,% PNC BANK NA,3 PPG PL STE 400,PITTSBURGH,PA,15222,0000,03,3,1000,198009,1,04,602000000,2,01,202309,9,9,00,1,09,142078330,64018027,,,
256211774,PAUL D PICKENS TUW FOR WASHINGTON AND LEE UNIVERSITY,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198610,1,04,602000000,2,01,202312,5,4,00,1,12,980052,208906,,,
256212153,REBECCA M RODECKER TR UW,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199807,1,04,602000000,2,01,202312,4,2,00,1,12,232351,22271,,T22Z,
256212375,FRED G & EVA K KIMMICH MEM FD TR UW FBO N HILLS PASSAVANT HOSPITAL,% PITTSBURGH NATL BK TTEE,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201908,1,04,000000000,2,01,202406,4,4,00,1,06,443680,121528,,T22,
256212376,EMMA & P P DAILY CHARITY FUND,% TRUST DEPARTMENT 970,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201907,1,04,909000000,2,01,202406,4,3,00,1,06,357346,95405,,T22,
256212802,GARVER DAVID B YW FBO ELKS LODGE,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199103,1,04,560000000,2,01,202401,5,4,00,1,01,786106,374308,,,
256212948,MARY R ARNOLD TRUST UW,% PNC BANK NA,500 FIRST AVE P7PFSC03Z,PITTSBURGH,PA,15219,0000,92,3,1000,000000,0,00,909000000,6,12,202312,4,4,00,1,12,167362,109562,,,
256215150,JACOB ARONSON CHARITABLE TRUST,% ROBERT F MILSPAW,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,000000,0,00,909000000,6,12,202412,4,3,00,1,12,116338,33570,,,
256215183,B D PHILLIPS JR FBO NORTH STREET CHRISTIAN CHURCH,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,7000,201607,1,21,000000000,2,01,202312,6,5,01,0,12,1719765,653510,61808,X11,
256215525,ADELAIDE STACKPOLE SUC TW,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202411,1,04,909000000,2,01,202307,4,3,00,1,07,143828,74050,,,
256216900,WILLIAM H HAURY TRUST DTD 7-17-80 FBO ST PAUL UNITED CHURCH OF CHRIS,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,7000,201910,1,04,909000000,2,01,202312,4,4,00,1,12,210552,137962,,,
256218736,ANTHONY J AND RUTH C BARRON MEMORIAL FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,198701,0,00,909000000,5,12,202312,4,5,00,1,12,415374,519558,,,
256219884,ZELLA J GAHAGEN CHARITABLE FDN,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199001,1,04,000000000,1,01,202312,7,6,00,1,12,5601009,4033141,,,
256219922,THE PAULINE B AND PAUL D PICKENS ENDOWMENT FOR THE CENTER FOR THE,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200204,1,04,000000000,2,01,202312,6,4,00,1,12,1267181,257685,,T20,
256220228,THOMAS & ELIZABETH G MORRISON MEMORIAL FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198308,1,04,602000000,2,01,202312,8,7,00,1,12,12938669,8843316,,T900,
256220241,ROCKWELL MEMORIAL TR NO 2,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198302,1,04,914000000,2,01,202312,7,6,00,1,12,5728731,4475517,,,
256220659,SHORE FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198209,1,04,602000000,2,01,202312,7,7,00,1,12,7506490,6973706,,,
256220723,ELSA H VOSS TRUST FBO 560-065,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198304,0,04,000000000,0,01,202409,4,4,00,1,09,335057,101455,,D200,HUMANE SOC HARFORD CO
256220814,VAN HORNE EDUCATIONAL FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198306,1,04,040000000,2,01,202312,6,3,00,1,12,1304375,86947,,,
256222838,LAVINA R SMITH TR UA,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199809,1,04,602000000,2,01,202312,3,3,00,1,12,76223,32176,,T22Z,
256222970,HAFNER CHARITABLE FOUNDATION,,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1200,198201,1,04,602000000,5,01,202406,6,4,00,1,06,1094183,260418,,,
256225109,H CARROLL CO-TW FOR CHARITIES  040697600,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,198302,0,00,909000000,6,12,202312,5,4,00,1,12,635524,440446,,,
256225114,H A HEIST TRUST W FOR PARK TRUST A,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201809,1,04,909000000,2,01,202312,5,4,00,1,12,754401,491449,,,
256225115,HAROLD HEIST TRUST B UW,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,198702,1,04,909000000,6,01,202312,5,4,00,1,12,725828,463339,,,
256225347,CHARLES & DOROTHY WEIN CHARITABLE FOUNDATION,% FIRST SENECA BANK TRUSTEE,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198303,1,04,602000000,2,01,202406,5,4,00,1,06,904155,182717,,,
256225858,WILLIAM A & PAULINE K KERN MEMORIAL FUND,% PITTSBURGH NATNL BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199302,1,17,040000000,2,01,202306,6,5,01,0,06,1283742,909294,7712,T90Z,
256226168,IDA REW SIBLEY CHARTIABLE TRUST DTD 02-28-86,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,198701,1,04,602000000,2,01,202312,5,5,00,1,12,857862,539875,,,
256227653,EDWIN HODGE JR TRUST UA 07-29-81 FBO EMMA CLYDE HODGE 39510-0,% PNC ADVISORS TRUST TAX DEPT TRSTE,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198711,1,04,000000000,2,01,202406,7,6,00,1,06,9077298,1860895,,,HODGE DAULAR F & SAROSDY E CO-TTEES
256227674,ELIZABETH KATHERINE HAYS TR UW 39530-4 FBO NELLIE V ELLIOTT,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201712,1,04,000000000,2,01,202312,4,4,00,1,12,182340,119784,,T90,
256228773,DILLON FOUNDATION TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,000000,1,04,000000000,5,01,202401,6,6,00,1,01,1550774,1016247,,,
256228888,LLOYD FOUNDATION 39712-8,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201602,1,04,909000000,2,01,202406,6,5,00,1,06,1570346,957883,,T22,
256229064,CHARLES N MORGAN TR UW 0399057 FBO ST BARNABAS HOME & CHURCH WOMEN,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201604,1,04,000000000,2,01,202408,4,3,00,1,08,277646,98430,,T22,
256229084,JOELLA P BANES TRUST UW 0399293,,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198401,1,04,000000000,5,01,202406,4,3,00,1,06,383575,98921,,,
256229109,OSBORNE CHARITABLE TRUST,% PITTSBURGH NATL BANK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201904,1,04,000000000,2,01,202312,6,6,00,1,12,1912066,1326726,,T11,
256229389,JEAN H BLESH TRUST UW FBO UMC OF LOCK HAVEN,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198908,1,04,602000000,2,01,202312,4,3,00,1,12,328006,30827,,,
256229390,JEAN H BLESH TRUST UW FBO UNITED PRESBYTERIAN CHURCH OF WEST SUNBUR,% MELLON BANK NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198908,1,04,602000000,2,01,202312,4,2,00,1,12,288112,15132,,X110,
256229391,JEAN H BLESH TRUST UW FBO METH HOME,%MELLON BANK EAST NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198908,1,04,602000000,2,01,202312,4,2,00,1,12,144967,12218,,,
256229467,EDWARD F CONNELL SR ESTATE,,107 PATTON DR,CORAOPOLIS,PA,15108,0000,92,3,1000,190012,0,00,909000000,6,12,,0,0,00,1,09,,,,,
256231572,M J ZAHNISER TRUST UA 3450110,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200812,1,04,000000000,2,01,202312,6,6,00,1,12,2651067,1522137,,T20,NATIONAL CITY BANK
256232163,ALAN D AND MARSHA W BRAMOWITZ CHARITABLE TRUST,,5430 FORBES AVE,PITTSBURGH,PA,15217,0000,03,3,1000,198705,1,04,568602000,2,01,202312,4,4,00,1,12,357303,111255,,,
256234582,HOWARD A POWER SCHOLARSHIP FUND,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,0,1200,199206,1,04,000000000,5,01,202312,5,4,00,1,12,668235,439983,,,
256234622,RAYMOND FRODEY TW FBO UPMC HEALTH UPMC MERCY,% ONC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202007,1,04,000000000,2,01,202312,5,5,00,1,12,936022,653627,,T20,
256234623,RAYMOND J FRODEY TRUST FBO SISTERS OF MERCY OF ALLEGHENY COUNTY,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202006,1,04,000000000,2,01,202312,6,6,00,1,12,1678287,1155337,,T22,
256235851,VOGELEY T MEMORIAL TRUST,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2000,198306,1,04,040000000,2,01,202409,6,6,00,1,09,3486954,1747340,,,
256235921,EDWARD GROFF TRUST FBO,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199607,1,04,602000000,2,01,202312,6,5,00,1,12,1410642,589452,,T22Z,DIOC OF PGH ETAL
256236057,BOROUGH OF CANONSBURG HOSP GIFT TRUST,% MELLON BK NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,6,12,200912,5,4,00,0,12,661904,152985,,,
256236331,PAULINE BEAMER PICKENS CULTURAL TR,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200202,1,04,000000000,5,01,202312,6,4,00,1,12,2164148,470982,,T20,
256236440,DUNNSTOWN CEMETERY ASSOCIATION CHARITABLE TRUST,% MELLON BANK NA 500660-1,PO BOX 185,PITTSBURGH,PA,15230,0000,13,0,1000,000000,0,00,000000000,0,01,202312,4,2,02,0,12,225749,19869,4565,,
256241975,LEONA TALBOT CHARITABLE FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201607,1,04,000000000,2,01,202312,4,4,00,1,12,208058,135063,,T22,
256242226,CASTELLI CHARITABLE TRUST,% PNC BANK N A,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201603,1,04,909000000,2,01,202406,6,4,00,1,06,1221639,352654,,T20,
256242323,HARRY HEASLEY,% PITTSBURGH NATL BK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,6,5,00,1,12,1236320,847779,,,
256242324,HEASLEY FOR GROVE CITY COLLEGE,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201809,1,04,000000000,2,01,202312,6,6,00,1,12,1924988,1299339,,T20,
256242865,VERA G BRUA TRUST DTD 062167 FBO,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,199211,0,00,909000000,6,12,202410,3,1,00,1,10,79349,5749,,,GARVER MEMORIAL YMCA OF ROARING
256243329,WURSTER I P TUA FBO OC HOSP,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,198410,0,04,909000000,6,12,202312,6,6,00,1,12,1651828,1048155,,,
256244143,CONNELL H MILLER TUA FBO VARIOUS,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201402,1,04,909000000,5,01,202312,6,6,00,1,12,2899954,2418601,,A82,
256244235,STOW CHARITABLE TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199807,1,04,909000000,2,01,202312,4,4,00,1,12,307883,195709,,T99Z,SHELTON D A TR OPERATIONS
256245905,FIRST BFD HEBREW CONG T A,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199212,0,04,000000000,5,01,202312,4,4,00,1,12,219365,142039,,X30Z,
256248703,GERTRUDE H SUTTON TRUST UNDER DEED,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201207,1,04,998000000,2,01,202312,6,6,00,1,12,1844147,1104530,,T20,BNY MELLON N A
256249176,GEORGE & KATHLYN LEWIS CHARITABLE TRUST 3450120,% FIRST SENECA BANK TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1200,198410,1,04,040000000,2,01,202403,5,4,00,1,03,508982,176592,,,
256254476,ROY O MITCHELL TRUST FOR CHARITIES,% MELLOW BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198708,1,04,602000000,2,01,202312,4,3,00,1,12,491936,43991,,,
256255249,R CARL MOUNTSER TRUST UNDER WILL,% PNC BANK NATIONAL ASSOC TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201702,1,04,000000000,2,01,202312,5,6,00,1,12,861984,1071976,,T22,
256255425,MERLE E GILLIAND SCHOLARSHIP FUND,% PNC ADVISORS P2-PTPP-10-2,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,2000,198804,1,04,040000000,2,01,202406,3,2,00,1,06,86345,14689,,,
256255564,ALEXANDER T & SALLY D GREEN CHARITABLE TR,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,909000000,6,12,202312,4,4,00,1,12,234168,150724,,,
256255624,DARLINGTON CHARITABLE TRUST,% PITTSBURGH NATIONAL BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198708,1,04,199000000,2,01,202406,4,3,00,1,06,186980,48153,,,
256255859,ELIAS INDUSTRIES EMPLOYEES WELFARE BENEFIT TRUST,,605 EPSILON DR,PITTSBURGH,PA,15238,0000,09,3,1000,198710,2,00,264265000,2,01,202402,2,4,01,0,02,11100,157000,157000,,
256257670,DOROTHY NEWELL TRUST UW 09-16-85 FBO,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199812,1,04,602000000,2,01,202312,7,7,00,1,12,7405117,5219294,,T900,WARREN GENERAL HOSPITAL
256257707,HOWARD J SHEEN AND RUTH H SHEEN SCHOLARSHIP FUND,% MARINE BANK TRUST DEPARTMENT,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199206,1,04,040000000,2,01,202312,4,3,00,1,12,164148,98599,,,
256258938,WILLIAM D REITZ TRUST UW FBO ST JOHNS UNITED CHURCH OF CHRIST,% MELLON BANK TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199003,1,04,382000000,2,01,202406,6,5,00,1,06,1780173,617941,,,
256261521,M F GNAD TRUSTT UW WOMENS FEDERATION 3400550,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198511,1,04,602000000,2,01,202406,4,3,00,1,06,271582,69032,,,
256261523,MARGARET F GNADE TUW YMCA AND YWCA,,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198602,1,04,602000000,1,01,202406,5,4,00,1,06,595484,151115,,,
256261524,M F GNADE TR UW OIL CITY LIBRARY,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198511,1,04,602000000,2,01,202406,4,4,00,1,06,405153,101109,,,
256263430,VIOLETTA L COLCORD U W FBO DELAWARE AVE BAPTIST CHURCH,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199808,1,04,602000000,2,01,202312,4,1,00,1,12,108236,8160,,T30Z,
256270720,WILMA O SCHAUFLER TR UW,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,0,1000,198712,1,17,000000000,5,01,202409,6,4,01,0,09,1425007,181657,27145,,
256271811,BENJAMIN & ELIZABETH TRAU FOUNDATION,% PITTSBURGH NATIONAL BANK CO-TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201610,1,04,000000000,2,01,202312,5,5,00,1,12,977054,661485,,T22,
256271818,MENDEL E AND SYLVIA G SOLOMON CHARITABLE TRUST,% PNC BANK NA TRUST TAX DEPT,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201803,1,04,909000000,2,01,202407,6,6,00,1,07,4872635,1275751,,T22,J QUINT CO-TTEE
256271822,ADDISON F HOLLIDAY TRUST UW FBO BOYS CLUB OF PITTSBURGH INC,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202112,1,04,000000000,2,01,202312,6,6,00,1,12,1828486,1218680,,T20,
256271936,HAROLD F THOMAS TR UE DTD 010572 FBO HOBART BRANCH-COL OF SENECA,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,2000,198706,0,04,000000000,2,01,202405,6,4,00,1,05,1869622,353838,,,PNC BANK N A
256271949,CALVIN LOGAN HASSINGER AND CATHERINE ELVERDA HASSINGER TRUST,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201902,1,04,909602000,2,01,202312,5,4,00,1,12,518788,347783,,T20,
256274500,ALICE L STECK TRUST UW,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199807,1,04,602000000,2,01,202312,4,2,00,1,12,146242,23163,,T22Z,
256275964,MAUDE F GNADE TUW CHARITIES 3400580,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198609,1,04,602000000,2,01,202405,6,6,00,1,05,1912925,1000769,,,
256276186,BENZ WILLIAM L & MARGARET L FDN,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198707,1,04,909000000,2,01,202405,6,5,00,1,05,3524951,932906,,,
256277066,BOZZONE FAMILY FOUNDATION,% MICHAEL I DANOVITZ,35TH FL 210 SIXTH AVE,PITTSBURGH,PA,15222,0000,03,3,1200,198808,1,04,602000000,2,01,202312,6,5,00,1,12,2606180,740886,,,
256277068,R P SIMMONS FAMILY FOUNDATION,,BIRCHMERE 79 QUAKER HOLLOW ROAD,SEWICKLEY,PA,15143,0000,03,3,1200,198808,1,04,602000000,2,01,202312,6,4,00,1,12,1785636,497312,,,
256280469,GERTRUDE H SUTTON TRUST UW,% MELLON BANK NORTH N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199403,1,04,602000000,2,01,202312,6,6,00,1,12,3626199,2234833,,,
256281508,GENE W CRARY RES TR UW,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199911,1,04,000000000,2,12,202312,6,6,00,1,12,4234230,2706662,,X22,
256281525,GENE W CRARY TR UW FBO CRARY ART GALLERY,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199608,1,04,602000000,2,01,202409,4,4,00,1,09,422919,118456,,T22I,
256281625,ANNE TASH TR UW FBO J&A TASH MEMOR FND FOR CARNEGIE-MELLON UNIVERSITY,% PNC BANK NATIONAL ASSOCIATION,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201902,1,04,000000000,2,01,202406,5,4,00,1,06,572093,151109,,T22,
256282009,J A YOUNG TR FOR ALOYSIUS CHURCH,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201002,1,04,000000000,2,01,202312,4,4,00,1,12,213178,133971,,T22,
256282382,TIPPINS FOUNDATION,,209 4TH AVE,PITTSBURGH,PA,15222,0000,03,3,1000,198705,1,04,000000000,2,01,202312,5,5,00,1,12,610627,591089,,,
256282388,MAGOVERN FAMILY FOUNDATION,,20 STANWIX ST STE 650,PITTSBURGH,PA,15222,0000,03,3,1000,198909,1,04,602000000,2,01,202312,6,4,00,1,12,1261732,362101,,,
256283004,OTTO TRUST FOR BENEFIT OF GRACE REFORMED CHURCH,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201604,1,04,602000000,2,01,202406,4,3,00,1,06,268172,72153,,,
256283005,OTTO CHARITABLE TRUST FOR BENEFIT OF CALVIN PRESBYTERIAN CHURCH,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201606,1,04,602000000,2,01,202406,4,3,00,1,06,258712,58776,,T22,
256284538,JOSEPH ELIAS CHARITABLE TRUST,,PO BOX 2812,PITTSBURGH,PA,15230,0000,03,3,1000,198804,1,04,602000000,2,01,202412,3,4,00,1,12,86262,179717,,,
256285631,FRANK T EBBERTS CHARITABLE FOUNDATION,% PNC BANK NATIONAL ASSOCIATION,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,202410,1,04,000000000,2,01,202406,4,3,00,1,06,269460,74630,,,
256286779,LENA MCCOOK KUHN CHAR TRUST UW FBO,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199005,1,04,909000000,2,01,202312,4,2,00,1,12,247580,24505,,,UNITED PRESBYTERIAN CHURCH
256287116,LLOYD L FLEMING TRUST UNDER WILL FBO,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199204,1,04,040000000,2,01,202312,6,5,00,1,12,1086434,902354,,,WESTERN PA SCHOOL FOR THE BLIND
256287406,PHL-SW EDUCATIONAL TRUST FUND,,239 4TH AVE STE 420,PITTSBURGH,PA,15222,0000,03,1,1000,198802,1,15,430000000,2,01,202312,3,4,01,0,12,75095,124641,124641,,
256289737,JEANNETTE G SMILEY TRUST UW FBO BOY SCOUTS OF AMERICA,% MARINE BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200602,0,00,000000000,6,12,202312,4,4,00,1,12,351174,228961,,,
256291080,DINGER SCHOLARSHIP FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201409,1,03,000000000,1,01,202312,4,4,00,1,12,161435,111008,,T50,
256291905,SHIRLEY A SMITH REVOCABLE TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200308,1,04,000000000,1,01,202312,6,6,00,1,12,2997839,1658310,,T30,
256292867,OTTO RUTH VARNER-SENECA VALLEY HIGH,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198806,1,04,000000000,2,01,202405,6,5,00,1,05,1067676,558916,,,
256292908,SNEE-REINHARDT CHARITABLE FOUNDATION,% PNC BANK,620 LIBERTY AVENUE 10TH FLOOR,PITTSBURGH,PA,15222,0000,03,3,1000,198803,1,04,350602000,2,01,202312,8,8,00,1,12,22411853,13016482,,,
256293692,VFW LOUIS WAUGAMAN POST 3577,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202009,1,04,000000000,2,01,202312,4,4,00,1,12,185919,120652,,,
