EIN,ORG_NAME,REV_2019,REV_2020,REV_2021,REV_2022,REV_2023,CAGR,VOLATILITY,YEARS_UP,YEARS_DOWN,PEAK_YEAR,TROUGH_YEAR,REBOUND_RATE
251752556,Tzedakah Foundation,87215.0,71321.0,155456.0,56467.0,,,43735.0,1,2,2021,2022,
251753018,Josh Gibson Foundation Inc,127906.0,66145.0,190130.0,361226.0,,,127097.0,2,1,2022,2020,
251753103,Jbg Ministries Inc,73946.0,96623.0,70874.0,71079.0,,,12408.0,2,1,2020,2021,
251753359,Reconciliation An International,230344.0,324805.0,275293.0,291732.0,,,39293.0,2,1,2020,2019,
251753852,Pittsburgh Care Partnership Inc Community Life,54646892.0,69465851.0,72021182.0,74680103.0,,,8960957.0,3,0,2022,2019,
251754087,Gamma Phi Beta Sorority Inc,,92701.0,114015.0,70994.0,60664.0,,23727.0,1,2,2021,2023,0.0
251754310,Carol E And Myles P Berkman Foundation,4732.0,4660.0,11564.0,20914.0,,,7680.0,2,1,2022,2020,
251754605,Gailliot Family Foundation,334397.0,58416.0,378617.0,46527.0,,,176528.0,1,2,2021,2022,
251754629,Armstrong Mckay Foundation,757318.0,347323.0,-9708.0,98656.0,,,340503.0,1,2,2019,2021,
251754697,International Union Of Bricklayers And Allied Craftworkers,3102128.0,2874641.0,3182977.0,3782874.0,,,387464.0,2,1,2022,2020,
251754941,Shady Side Academy Foundation,0.0,0.0,0.0,0.0,,,0.0,0,0,2019,2019,
251755734,Pnm Non Union Medical Veba,1113759.0,1304901.0,1449861.0,1394144.0,,,147252.0,2,1,2021,2019,
251756557,Mcelhattan Foundation,,-1038875.0,9275293.0,4922440.0,1418739.0,,4480587.0,1,2,2021,2020,
251757841,Duquesne Network For Fairness And Community Development Corporation,717.0,709.0,13500.0,,,,7383.0,1,1,2021,2020,
251758104,Chwmeg Inc,2924789.0,2608970.0,2744454.0,3210112.0,,,259846.0,2,1,2022,2020,
251758627,Pittsburgh Economic And Industrial Development Corporation,-455237.0,334523.0,-293332.0,-231501.0,,,343802.0,2,1,2020,2019,
251758628,Pittsburgh Housing Development Corporation,278077.0,152820.0,165662.0,-64341.0,,,143121.0,1,2,2019,2022,
251758752,South East Asia Prayer Center,3253717.0,2848578.0,3807498.0,3697353.0,,,439669.0,1,2,2021,2020,
251758976,Brentwood Baldwin Whitehall Chamber Of Commerce,38034.0,31779.0,23499.0,41115.0,49645.0,(6.89+0j),9839.0,2,2,2023,2021,111.26
251760121,Community Empowerment Ass Pta,1642309.0,2330462.0,2146451.0,,,,356271.0,1,1,2020,2019,
251760214,Advisory Board On Autism And Related Disorders Inc,391141.0,262720.0,111725.0,292193.0,,,115684.0,1,2,2019,2021,
251760895,Quantum Theatre Inc,1308801.0,1458288.0,1584518.0,3041329.0,,,803340.0,3,0,2022,2019,
251761539,South Hills Amateur Hockey Assoc,705624.5,775288.0,954072.0,873866.0,,,109163.0,2,1,2021,2019,
251762145,Hilltop Community Childrens Center Inc,1002498.0,992139.0,1114893.0,1323017.0,,,153660.0,2,1,2022,2020,
251762292,South Park Theatre,153986.0,71586.0,146012.0,198824.0,,,52743.0,2,1,2022,2020,
251762396,University Dental Health Services Inc,5386743.0,4567825.0,4421196.0,4705213.0,,,427047.0,1,2,2019,2021,
251762563,Pittsburgh Technology Center Association,153996.0,184343.0,172359.0,203804.0,,,20917.0,2,1,2022,2019,
251762687,Pennsylvania School Age Child Care Alliance,13297.0,6541.0,13687.0,1133.0,,,5998.0,1,2,2021,2022,
251763156,Neurofibromatosis Clinics Associates Inc,56364.0,35960.0,67942.0,81060.0,,,19125.0,2,1,2022,2020,
251765119,Martina Spiritual Renewal Center Inc,,,,287245.0,342308.0,,38935.0,1,0,2023,2022,19.17
251766062,Mt Lebanon High School Hockey Association Inc,235048.0,154444.0,215652.0,227047.0,,,36611.0,2,1,2019,2020,
251766792,Pittsburgh Legal Adminstrators Association,93325.0,73431.0,66216.0,21458.0,,,30348.0,0,3,2019,2022,
251767098,Commercial Real Estate Women Pittsburgh Inc,81512.0,94737.0,77952.0,85918.0,,,7245.0,2,1,2020,2021,
251767180,United Mitochondrial Disease Foundation Inc,3546866.0,2789883.0,3021406.0,3572403.0,,,389371.0,2,1,2022,2020,
251767779,Leadership Pittsburgh Inc,1613072.0,1338517.0,1189087.0,1009804.0,,,255212.0,0,3,2019,2022,
251768226,Pta Pennsylvania Congress,41237.0,35306.0,10276.0,95437.0,116855.0,(29.74+0j),44504.0,2,2,2023,2021,1037.16
251768391,Osher Lifelong Learning Institute At Carnegie Mellon University,554779.0,539342.0,514100.0,492213.0,,,27606.0,0,3,2019,2022,
251769149,Westinghouse Sure Service Uniting Retired Employees,,,,85942.0,,,,0,0,2022,2022,
251769336,John Preston Koon Endowment Fund,0.0,0.0,0.0,0.0,,,0.0,0,0,2019,2019,
251769791,Penn Hills Soccer Association,35892.0,31760.0,,,,,2922.0,0,1,2019,2020,
251769888,May Gail Keys Trust,,1388.0,17093.0,21408.0,46.0,,10858.0,2,1,2022,2023,0.0
251769982,Schenley Heights Development Program,493518.0,420585.0,344131.0,498311.0,,,72639.0,1,2,2022,2021,
251772839,Slippery Rock Presbyterian Senior Housing Inc,296819.0,308035.0,349605.0,327848.0,,,23218.0,2,1,2021,2019,
251773015,William I & Patricia S Snyder Foundation,439605.0,440255.0,246487.0,363401.0,,,91389.0,2,1,2020,2021,
251773112,Goodwill Commercial Services Inc,4205588.0,4222498.0,3683936.0,3749942.0,,,288348.0,2,1,2020,2021,
251773123,Margaret Mary Kimmel Scholarship Fund,51344.0,12620.0,40548.0,98.0,,,23831.0,1,2,2019,2022,
251774991,Strategic Investment Fund Inc,370535.0,388964.0,414306.0,390557.0,,,17947.0,2,1,2021,2019,
251775039,American Legion,104444.0,83889.0,146106.0,138727.0,,,29249.0,1,2,2021,2020,
251775308,Ugi Utilities Inc Retiree Welfare Plan Ugi 174869,660346.0,956773.0,1906410.0,685741.0,,,584985.0,2,1,2021,2019,
251775321,Rosedale Technical College,8802358.0,8866577.0,10972229.0,13247910.0,,,2107209.0,3,0,2022,2019,
251775374,Grace Youth And Family Foundation,193670.0,127316.0,245069.0,,,,59035.0,1,1,2021,2020,
251775628,Lucy H Casteel Foundation,742744.0,119974.0,620400.0,17603.0,,,359735.0,1,2,2019,2022,
251775987,Bulgarian Macedonian National Educational And Cultural Centr Inc,111981.0,90541.0,95142.0,154539.0,,,29154.0,2,1,2022,2020,
251776095,National Association Of Ems Educators,1167812.0,637228.0,1017153.0,1061028.0,,,231210.0,2,1,2019,2020,
251776233,International Union Of Operating Engineers Local 95 Training Fund,387800.0,462942.0,376623.0,424537.0,,,39097.0,2,1,2020,2021,
251777063,Western Pennsylvania Hospital Medical Staff Fund,254577.0,233107.0,246199.0,216655.0,,,16543.0,1,2,2019,2022,
251777845,Katselas Family Foundation,6881.0,9745.0,9232.0,8719.0,,,1248.0,1,2,2020,2019,
251778057,Friends Of The Pittsburgh Urban Forest,1726553.0,1378599.0,1725352.0,1783687.0,,,185309.0,2,1,2022,2020,
251778134,Jewish Residential Foundation,185518.0,152801.0,252435.0,336012.0,,,80971.0,2,1,2022,2020,
251778222,Macedonia Family And Community Enrichment Center,1864251.0,3205997.0,2589566.0,2742235.0,,,556446.0,2,1,2020,2019,
251778644,Upmc Pinnacle Hospitals,1109038017.0,1130363389.0,1355307435.0,1360385645.0,,,137784517.0,3,0,2022,2019,
251778658,Upmc Pinnacle,157383105.0,164092604.0,172959353.0,187946336.0,,,13209774.0,3,0,2022,2019,
251778803,Leonard C Grasso Charitable Foundation,7950.0,8606.0,17682.0,5139.0,,,5437.0,2,1,2021,2022,
251779472,Ingot Metallurgy Forum Inc,32000.0,29970.0,0.0,0.0,,,17908.0,0,2,2019,2021,
251779814,North Hills Athletic Association,125162.0,82739.0,84668.0,85547.0,,,20456.0,2,1,2019,2020,
251780073,Allegheny Council To Improve Our Neighborhoods Housing Incorporated,155985.0,227988.0,197554.0,168864.0,,,32046.0,1,2,2020,2019,
251780438,Pittsburgh Regional Alliance,3348825.0,3714095.0,1982076.0,4604779.0,,,1089749.0,2,1,2022,2021,
251781357,Nsabp Foundation Inc,31655085.0,38956227.0,55869172.0,33104378.0,,,11106518.0,2,1,2021,2019,
251782296,Summit School Inc,20158971.0,17789163.0,14501172.0,14120122.0,,,2865198.0,0,3,2019,2022,
251782996,Ibew Local Union 712 Labor Mngmnt Cooperation Committee Inc,156637.0,209551.0,342254.0,163285.0,,,86158.0,2,1,2021,2019,
251784608,Holiday Park Volunteer Fire Department,342903.0,463264.0,448246.0,440300.0,,,54686.0,1,2,2020,2019,
251786928,Baldwin High School Hockey Club Inc,117158.0,116179.0,116442.0,146019.0,134113.0,(3.44+0j),13533.0,2,2,2022,2020,15.44
251787030,Veterans Place Of Washington Boulevard Inc,1653629.0,2128993.0,3094398.0,3477366.0,,,842842.0,3,0,2022,2019,
251790998,Community For Pittsburgh Ultimate,259130.0,111356.0,103223.0,190988.0,,,73540.0,1,2,2019,2021,
251791450,Southwest Pennsylvania Area Health Education Center Inc,226418.0,509113.0,834673.0,1321052.0,,,469921.0,3,0,2022,2019,
251792432,Henry J Furrie Scholarship Fund Inc,14397.0,13603.0,24546.0,13095.0,,,5450.0,1,2,2021,2022,
251792867,Gladys Baird Tr Uw,212859.0,49110.0,160116.0,29177.0,,,88128.0,1,2,2019,2022,
251793010,Munhall Area Prehospital Services,1242541.0,1338829.0,1451766.0,1593486.0,,,151079.0,3,0,2022,2019,
251793379,Thad Stevens Volunteer Fire Department,170755.0,166041.0,142707.0,,,,15019.0,0,2,2019,2021,
251793657,Carpatho Rusyn Society,151881.0,108272.0,100334.0,141403.0,95867.0,(-10.87+0j),25398.0,1,3,2019,2023,0.0
251794355,Hope Hospice Inc,1454696.0,2093324.0,2019045.0,1558296.0,,,321602.0,1,2,2020,2019,
251795161,Phillip H Wimmer And Betty L Wimmer Family Foundation,200180.0,243900.0,155696.0,222920.0,,,37801.0,2,1,2020,2021,
251796465,Surgi Corps International,806698.0,322198.0,493473.0,636342.0,,,206217.0,2,1,2019,2020,
251797902,Service Coordination Unlimited Inc,3989271.0,6592493.0,7532477.0,7015271.0,7152702.0,(15.72+0j),1419539.0,3,1,2021,2019,79.3
251797915,Reserve Parents Club,10384.0,18394.0,8744.0,9643.0,32298.0,(32.8+0j),9949.0,3,1,2023,2021,269.37
251798900,Pittsburgh Elite Volleyball Association,1248860.0,793382.0,1020631.0,1223269.0,,,211682.0,2,1,2019,2020,
251799069,Friends Of The Whitehall Public Library,58592.0,55718.0,49243.0,70909.0,60798.0,(0.93+0j),7924.0,1,3,2022,2021,23.47
251800835,Pittsburgh Urban Magnet Project,1206945.0,320708.0,945829.0,962891.0,,,378222.0,2,1,2019,2020,
251801104,Florence Lamme Feicht Boyer Family Foundation,,137689.0,161358.0,77431.0,96406.0,,38208.0,2,1,2021,2022,24.51
251801532,Heritage Valley Health System,372791234.0,331588966.0,439382982.0,409712922.0,,,46635567.0,1,2,2021,2020,
251801534,Heritage Valley Health System Foundation,4130872.0,1806388.0,6008540.0,9316079.0,,,3172914.0,2,1,2022,2020,
251801680,Mt Lebanon Basketball Association,57965.0,50000.0,69200.0,89398.0,,,17094.0,2,1,2022,2020,
251802343,Mt Lebanon Girls Softball Association,73618.0,65960.0,58452.0,59773.0,,,6933.0,1,2,2019,2021,
251802480,Vincentian Collaborative System,4184303.0,4919313.0,6033108.0,7448183.0,,,1421542.0,3,0,2022,2019,
251802614,Cochran Hose Company Inc,117026.0,181695.0,155351.0,130440.0,,,28537.0,1,2,2020,2019,
251803051,Kingdomcome Inc,288997.0,285088.0,126611.0,273788.0,,,78273.0,1,2,2019,2021,
251803195,Blind And Vision Rehabilitation Services Of Pittsburgh,5142732.0,4646588.0,3587455.0,6285945.0,4533191.0,(-3.1+0j),985242.0,1,3,2022,2021,26.36
251803695,Western Pennsylvania District Export Council,23624.0,2310.0,1046.0,0.0,,,11292.0,0,3,2019,2022,
251803816,Artists Image Resource Inc,227156.0,186085.0,240544.0,253016.0,,,29063.0,2,1,2022,2020,
251804207,Holiday Park Volunteer Fire Department Relief Association,51782.0,38283.0,34246.0,39715.0,,,7548.0,1,2,2019,2021,
251806081,T J Youth Football Boosters,,,,,60639.0,,,0,0,2023,2023,0.0
251807050,A Second Chance Charitable Foundation,13977.0,196673.0,60089.0,101.0,,,89718.0,1,2,2020,2022,
251809360,Estelle S Campbell Charitable Foundation,1070712.0,1112020.0,2047837.0,334961.0,,,701862.0,2,1,2021,2022,
251810647,Sadeckys Puppets,172076.0,116864.0,3707.0,,,,85830.0,0,2,2019,2021,
251810797,Finishing Trades Inst Of West Penns Yldist Coun No 57 Jntapprtrain Fd,1087214.0,1227802.0,1298474.0,2119129.0,1500601.0,(8.39+0j),404408.0,3,1,2022,2019,38.02
251810968,Mothers Hope Foundation,108931.0,92242.0,222345.0,70043.0,,,67866.0,1,2,2021,2022,
251811099,Parent Faculty Association Of Franklin Elementary School,33958.0,23110.0,9229.0,52672.0,75010.0,(21.91+0j),25728.0,2,2,2023,2021,712.76
251812849,Amani Christian Community Development Corp,39708.0,234373.0,,172942.0,,,99515.0,1,0,2020,2019,
251813489,Gill Hall Relief Association,1445.0,3876.0,331.0,6035.0,,,2549.0,2,1,2022,2021,
251813944,Hospice And Palliative Nurses Foundation,221136.0,167875.0,372942.0,443766.0,,,128657.0,2,1,2022,2020,
251814573,Urban Academy Of Greater Pittsburgh Charter School,6563003.0,6641822.0,7256694.0,7643823.0,8265195.0,(5.93+0j),711460.0,4,0,2023,2019,25.94
251814656,Pittsburgh Glass Center Inc,1546091.0,2897806.0,3874545.0,4985671.0,,,1461373.0,3,0,2022,2019,
251814859,Rainbow Volunteer Fire Co Of White Oak Borough Relief Association,18439.0,18813.0,16756.0,20385.0,,,1490.0,2,1,2022,2021,
251815020,Three Rivers Communities Inc,716396.0,2550062.0,4090582.0,3306198.0,,,1443801.0,2,1,2021,2019,
251815288,Mary Jane & Joseph P Platt Jr Family Foundation Inc,2913.0,12571.0,461184.0,-16780.0,,,231131.0,2,1,2021,2022,
251816131,Imani Christian Academy,2988744.0,2537376.0,2859125.0,3429787.0,,,369755.0,2,1,2022,2020,
251816609,The Neighborhood Academy,4429086.0,4342758.0,5625775.0,5849231.0,,,786440.0,2,1,2022,2020,
251818905,Lillian Heck Memorial Fund,33184.0,3420.0,12690.0,2692.0,,,14207.0,1,2,2019,2022,
251819952,Asbury Villas,4535252.0,4721610.0,4842667.0,4775787.0,,,132021.0,2,1,2021,2019,
251820564,Homeless Childrens Education Fund,785614.0,1200171.0,1390205.0,1223735.0,,,257183.0,2,1,2021,2019,
251821084,Avalon Volunteer Fire Company,94525.0,102207.0,71629.0,30161.0,,,32367.0,1,2,2020,2022,
251821862,Soldiers And Sailors Memorial Hall And Museum Trust Inc,1885352.0,2087409.0,2111038.0,2064523.0,,,102920.0,2,1,2021,2019,
251821978,African American Chamber Foundation Of Western Pa,422874.0,447670.0,851412.0,429250.0,,,209338.0,2,1,2021,2019,
251822243,Dollar Bank Foundation,1352328.0,2288033.0,1208520.0,300598.0,,,813528.0,1,2,2020,2022,
251822245,Vietnamese Buddha Association,8994.0,8719.0,15025.0,11783.0,,,2942.0,1,2,2021,2020,
251822266,Southwestern Human Services,6389625.0,6104464.0,5732432.0,8023743.0,,,1010598.0,1,2,2022,2021,
251822984,Historical Society Of Mount Lebanon,132896.0,71090.0,44719.0,108697.0,,,39140.0,1,2,2019,2021,
251823715,The Center That C A R E S Children Adult Recreational And,1667269.0,2345676.0,2450732.0,,,,425262.0,2,0,2021,2019,
251823770,Millvale Borough Development Corporation,39173.0,152899.0,190471.0,,,,78779.0,2,0,2021,2019,
251825591,Hazelwood Initiative Inc,1510085.0,1745982.0,2940670.0,3197103.0,,,843951.0,3,0,2022,2019,
251826200,Grandview Apartments Inc,160874.0,186113.0,189918.0,,,,15785.0,2,0,2021,2019,
251826250,Three Rivers Single Golf Club Inc,40175.0,,,,,,,0,0,2019,2019,
251826999,Pittsburgh Power Softball Organization,386710.0,411617.0,422175.0,411820.0,,,15076.0,2,1,2021,2019,
251827124,King Of Kings Baptist Ministries Of Pittsburgh Pennsylvania Inc,85600.0,95500.0,89500.0,,,,4987.0,1,1,2020,2019,
251827476,American Eagle Outfitters Foundation,,1271910.0,1157941.0,3558908.0,1956134.0,,1106125.0,1,2,2022,2021,68.93
251828014,Fire Department Of North Versailles,741524.0,820865.0,960200.0,960955.0,,,108514.0,3,0,2022,2019,
251830005,Pittsburgh Jewish Womens League For Taharath Hamishpocho,70283.0,47222.0,56927.0,48288.0,,,10661.0,1,2,2019,2020,
251831088,International Brotherhood Of Electrical Workers,1768501.0,1892951.0,1785656.0,1784574.0,,,57227.0,1,2,2020,2019,
251831476,Allegheny Council To Improve Our Neighborhoods Housing Incorporated,230552.0,,,,,,,0,0,2019,2019,
251831496,Epic Metals Corporation Charitable Foundation,141243.0,116626.0,16756.0,18034.0,,,65179.0,1,2,2019,2021,
251831918,Construction Junction Inc,1912719.0,1782685.0,2305790.0,2385252.0,,,294072.0,2,1,2022,2020,
251832024,Herbert G Feldman Charitable Foundation,454879.0,134060.0,370844.0,181763.0,,,152390.0,1,2,2019,2020,
251832120,Allegheny Council To Improve Our Neighborhoods Housing Incorporated,331547.0,374593.0,323214.0,322435.0,,,24776.0,1,2,2020,2022,
251832381,Historical Society Of Upper St Clair,116118.0,165876.0,222705.0,175820.0,,,43711.0,2,1,2021,2019,
251832703,Pumpkin Patch Preschool Inc,200992.0,206561.0,156340.0,191620.0,203219.0,(0.28+0j),20556.0,3,1,2020,2021,29.99
251832931,Green Building Alliance,2055207.0,1020599.0,2056080.0,1144191.0,,,564166.0,1,2,2021,2020,
251833280,3 Rivers Wet Weather Inc,891777.0,771632.0,1117551.0,1442532.0,,,294974.0,2,1,2022,2020,
251834826,Small Seeds Development Inc,737940.0,484231.0,500903.0,566711.0,419221.0,(-13.18+0j),121556.0,2,2,2019,2023,0.0
251836552,Western Pennsylvania All Service Academies Ball Inc,20632.0,0.0,18139.0,29397.0,,,12345.0,2,1,2022,2020,
251838579,Spectrum Charter School Inc,1221900.0,1182069.0,1382588.0,1487281.0,,,142055.0,2,1,2022,2020,
251838624,Ranch Street Commons Inc,74829.0,90486.0,96474.0,96017.0,,,10121.0,2,1,2021,2019,
251840370,Pirates Charities,1700539.0,1016248.0,996810.0,1407108.0,,,338019.0,1,2,2019,2021,
251840739,Rosewood Foundation,152272.0,644555.0,305533.0,886349.0,,,331090.0,2,1,2022,2019,
251840807,Yw Homes Inc,76311.0,57486.0,74373.0,52502.0,78896.0,(0.84+0j),12032.0,2,2,2023,2022,50.27
251840914,Warren Plaza Inc,196377.0,203924.0,214168.0,196851.0,,,8309.0,2,1,2021,2019,
251841564,Friends Of Hopital Albert Schweitzer Haiti Inc,,,128235.0,230805.0,,,72528.0,1,0,2022,2021,
251842945,Manchester Bidwell Corporation,8623025.0,4418012.0,3409404.0,5347760.0,,,2258877.0,1,2,2019,2021,
251843104,Posner Fine Arts Foundation,,46115.0,16045.0,26844.0,79161.0,,27696.0,2,1,2023,2021,393.37
251843761,A L Spencer Foundation,565981.0,706383.0,1613025.0,510575.0,,,515980.0,2,1,2021,2022,
251844057,Fostercat Inc,53818.0,65286.0,67488.0,58517.0,,,6269.0,2,1,2021,2019,
251844246,Metro Family Practice Inc,9245829.0,10298635.0,11823172.0,11700918.0,,,1227603.0,2,1,2021,2019,
251844415,Atkins Fam Foundation,50829.0,6824.0,36815.0,-13102.0,,,28879.0,1,2,2019,2022,
251844992,Jefferson Hills Fire Rescue Ems,330270.0,221482.0,713987.0,541885.0,,,219601.0,1,2,2021,2020,
251845284,Cancer Bridges,1590416.0,356765.0,957012.0,886281.0,,,505354.0,1,2,2019,2020,
251845550,Skills For Life For Youth Inc,43000.0,42000.0,48020.0,47000.0,44000.0,(0.58+0j),2595.0,1,3,2021,2020,4.76
251846520,International Society For Bipolar Disorders Inc,883320.0,466636.0,822920.0,378702.0,,,252308.0,1,2,2019,2022,
251847237,Dsf Charitable Foundation,4114555.0,2846675.0,3512807.0,1718874.0,,,1026433.0,1,2,2019,2022,
251848018,Benet Woods Housing Corp,2606.0,471.0,1117.0,3790.0,,,1493.0,2,1,2022,2020,
251848276,Tribune Review Charities,1.0,50000.0,1.0,50000.0,,,28867.0,2,1,2020,2019,
251849365,Washington Senior Care Corporation,8151320.0,8116956.0,7887293.0,7361539.0,,,364516.0,0,3,2019,2022,
251849392,Builders Guild Of Western Pennsylvania Inc,728454.0,943605.0,812065.0,694343.0,658966.0,(-2.48+0j),113639.0,1,3,2020,2023,0.0
251849507,Hillel Academy Of Pittsburgh Foundation,49921.0,14594.0,142908.0,26953.0,,,58084.0,1,2,2021,2020,
251851255,Lincoln Lemington Enhanced Housing Inc,171837.0,,,,,,,0,0,2019,2019,
251851261,Panagulias Family Foundation,5244.0,5901.0,5527.0,6968.0,,,755.0,2,1,2022,2019,
251851554,Arcelormittal Tubular Products Usa Corporation Veba Trust,14893.0,3678.0,613.0,10757.0,,,6514.0,1,2,2019,2021,
251852131,New Century Careers,1053589.0,982574.0,1409658.0,724287.0,,,282712.0,1,2,2021,2022,
251852230,Montour Run Watershed Association,27962.0,2076.0,4938.0,2253.0,,,12505.0,1,2,2019,2020,
251852314,Prevention Point Pittsburgh,811867.0,1004053.0,900730.0,1458976.0,,,287641.0,2,1,2022,2019,
251852993,Pittsburgh Airport Area Chamber Enterprise Foundation,5575.0,24390.0,15047.0,28352.0,,,10176.0,2,1,2022,2019,
251854594,Price Waterhouse Retired Partners Organizing Com,504531.0,52.0,644170.0,924.0,,,336188.0,1,2,2021,2020,
251855057,Christian East African & Equatorial Development Trust,60375.0,35729.0,372310.0,527974.0,,,240898.0,2,1,2022,2020,
251855160,Order Italian Sons And Daughters Of America,64471.0,31223.0,29865.0,85487.0,,,27057.0,1,2,2022,2021,
251855299,Hoffman Foundation Inc,2616.0,4078.0,6765.0,2846.0,,,1904.0,2,1,2021,2019,
251855490,Neighborhood Community Development Fund,791853.0,1898319.0,1834104.0,1987923.0,,,561022.0,2,1,2022,2019,
251855976,Scott Township Public Library,323730.0,345821.0,349225.0,329516.0,,,12374.0,2,1,2021,2019,
251857098,Uganda Christian University Partners,780578.0,727443.0,557363.0,633274.0,,,99123.0,1,2,2019,2021,
251857820,Institute For Research Education And Training In Addiction,1115623.0,1301970.0,1439510.0,1131775.0,,,153426.0,2,1,2021,2019,
